what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1438153249803
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1438153249804
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1438153249805
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1438153249806
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1438153249831
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1438153249833
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1438153249835
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1438153249835
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1438153249836
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1438153249838
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1438153249896
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1438153249897
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1438153249897
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1438153249898
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1438153249898
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1438153249899
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1438153249900
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1438153249901
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1438153249902
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1438153249903
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1438153249904
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1438153249904
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1438153249905
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1438153249906
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1438153249907
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1438153249908
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1438153249909
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1438153249910
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1438153249911
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1438153249914
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1438153249915
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1438153249915
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1438153249916
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1438153249917
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1438153249917
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1438153249919
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1438153249920
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1438153249920
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1438153249921
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1438153249961
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1438153249962
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1438153249963
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1438153249964
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1438153249965
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1438153249988
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438153249989
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1438153250020
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438153250020
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1438153250021
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1438153250021
started,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.2.20121210,"edu.umd.cs.findbugs.plugin.eclipse",1438153250047
started,bundle,org.eclipse.cdt.core,5.3.2.201211091924,"org.eclipse.cdt.core",1438153250048
started,bundle,org.eclipse.cdt.make.core,7.1.2.201211091924,"org.eclipse.cdt.make.core",1438153250049
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201211091924,"org.eclipse.cdt.make.ui",1438153250059
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201211091924,"org.eclipse.cdt.managedbuilder.core",1438153250060
started,bundle,org.eclipse.cdt.ui,5.3.2.201211091924,"org.eclipse.cdt.ui",1438153250063
started,bundle,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.adt",1438153250063
started,bundle,com.android.ide.eclipse.base,23.0.6.1720515,"com.android.ide.eclipse.base",1438153250064
os,sysinfo,,,"win32",1438153250070
arch,sysinfo,,,"x86",1438153250070
ws,sysinfo,,,"win32",1438153250070
locale,sysinfo,,,"en_US",1438153250070
processors,sysinfo,,,"4",1438153250070
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438153250070
java.runtime.version,sysinfo,,,"1.8.0_51-b16",1438153250070
java.specification.name,sysinfo,,,"Java Platform API Specification",1438153250070
java.specification.vendor,sysinfo,,,"Oracle Corporation",1438153250070
java.specification.version,sysinfo,,,"1.8",1438153250070
java.vendor,sysinfo,,,"Oracle Corporation",1438153250070
java.version,sysinfo,,,"1.8.0_51",1438153250070
java.vm.info,sysinfo,,,"mixed mode",1438153250070
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1438153250070
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438153250070
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1438153250070
java.vm.specification.version,sysinfo,,,"1.8",1438153250070
java.vm.vendor,sysinfo,,,"Oracle Corporation",1438153250070
java.vm.version,sysinfo,,,"25.51-b03",1438153250070
started,bundle,it.unibz.instasearch,1.5.1,"it.unibz.instasearch",1438153250332
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1438153250525
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1438153250602
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1438153250608
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201211091924,"org.eclipse.cdt.codan.ui.cxx",1438153250613
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201211091924,"org.eclipse.cdt.codan.core.cxx",1438153250692
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201211091924,"org.eclipse.cdt.codan.core",1438153250700
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201211091924,"org.eclipse.cdt.codan.checkers",1438153250727
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1438153250739
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1438153250930
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1438153250940
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1438153250953
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1438153250954
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1438153251014
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1438153251089
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1438153251155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1438153251628
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1438153252566
started,bundle,net.sourceforge.pmd.eclipse.plugin,3.2.6.v200903300643,"net.sourceforge.pmd.eclipse.plugin",1438153254438
